dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path
dbpedia_14,1,convex_comb,greedy_unique_5_post_calib,5,5,0.032007068395614624,1.8096459808413161,0.0,1,llm_experiments_data/arrays/dbpedia_14_1_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,1,convex_comb,greedy_50_post_calib,50,27,0.033119384199380875,1.4630903790087464,0.0,1,llm_experiments_data/arrays/dbpedia_14_1_convex_comb_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,1,convex_comb,greedy_50_calib_once,24,19,0.030199706554412842,1.8096459808413161,0.0,1,llm_experiments_data/arrays/dbpedia_14_1_convex_comb_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,1,convex_comb,greedy_50_calib_every_step,25,18,0.030206961557269096,1.8353352769679303,0.0,1,llm_experiments_data/arrays/dbpedia_14_1_convex_comb_greedy_50_calib_every_step_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_unique_5_baseline,5,5,0.041741691529750824,,,,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_unique_5_baseline_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_50_baseline,50,27,0.03441011533141136,,,,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_50_baseline_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_50_temp_baseline,50,27,0.034247834235429764,0.9612244897959183,,,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_50_temp_baseline_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03314514830708504,1.6775510204081634,,,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_unique_5_post_calib,5,5,0.03170407935976982,1.9211995002082467,0.7796751353602666,1,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_50_post_calib,50,27,0.029913267120718956,1.7902040816326532,0.6547271970012495,1,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_50_calib_once,18,16,0.030262067914009094,1.8096459808413161,0.9912536443148688,1,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,1,pure_logits,greedy_50_calib_every_step,27,18,0.030187953263521194,1.805247813411079,1.066222407330279,1,llm_experiments_data/arrays/dbpedia_14_1_pure_logits_greedy_50_calib_every_step_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_unique_5_baseline,5,5,0.04287733510136604,,,,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_unique_5_baseline_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_50_baseline,50,26,0.03542109951376915,,,,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_50_baseline_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_50_temp_baseline,50,26,0.03433423861861229,1.1816326530612244,,,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_50_temp_baseline_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.03384072333574295,1.6775510204081634,,,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_unique_5_post_calib,5,5,0.032747264951467514,1.8096459808413161,0.0,1,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_50_post_calib,50,26,0.03154374286532402,1.615826738858809,0.0,1,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_50_calib_once,24,18,0.030994854867458344,1.8096459808413161,0.0,1,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,2,convex_comb,greedy_50_calib_every_step,26,18,0.0309638362377882,1.8353352769679303,0.0,1,llm_experiments_data/arrays/dbpedia_14_2_convex_comb_greedy_50_calib_every_step_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_unique_5_baseline,5,5,0.04287733510136604,,,,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_unique_5_baseline_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_50_baseline,50,26,0.03542109951376915,,,,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_50_baseline_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_50_temp_baseline,50,26,0.03433423861861229,1.1816326530612244,,,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_50_temp_baseline_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03384072333574295,1.6775510204081634,,,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_unique_5_post_calib,5,5,0.03260074928402901,1.9366930445647648,0.7330279050395669,1,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_50_post_calib,50,26,0.030762186273932457,1.7963015410245733,0.7530195751770096,1,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_50_calib_once,22,18,0.031002653762698174,1.8096459808413161,0.9745939192003332,1,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,2,pure_logits,greedy_50_calib_every_step,30,19,0.03094659559428692,1.805247813411079,1.0495626822157433,1,llm_experiments_data/arrays/dbpedia_14_2_pure_logits_greedy_50_calib_every_step_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_unique_5_baseline,5,5,0.043426211923360825,,,,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_unique_5_baseline_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_50_baseline,50,27,0.03466350957751274,,,,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_50_baseline_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_50_temp_baseline,50,27,0.03453391417860985,0.9612244897959183,,,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_50_temp_baseline_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.03417661786079407,1.6224489795918369,,,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_unique_5_post_calib,5,5,0.03292403742671013,1.7397251145356103,0.0,1,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_50_post_calib,50,27,0.03311716020107269,1.4511953352769682,0.0,1,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_50_calib_once,19,16,0.030331626534461975,1.795052061640983,0.0,1,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,3,convex_comb,greedy_50_calib_every_step,24,18,0.030328795313835144,1.8202915451895045,0.0,1,llm_experiments_data/arrays/dbpedia_14_3_convex_comb_greedy_50_calib_every_step_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_unique_5_baseline,5,5,0.043426211923360825,,,,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_unique_5_baseline_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_50_baseline,50,27,0.03466350957751274,,,,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_50_baseline_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_50_temp_baseline,50,27,0.03453391417860985,0.9612244897959183,,,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_50_temp_baseline_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03417661786079407,1.6224489795918369,,,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_unique_5_post_calib,5,5,0.032466139644384384,1.8353352769679303,0.8063306955435235,1,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_50_post_calib,50,27,0.029770301654934883,1.7751603498542277,0.6597251145356102,1,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_50_calib_once,21,17,0.030425269156694412,1.7804581424406498,1.0412328196584757,1,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,3,pure_logits,greedy_50_calib_every_step,35,22,0.03036910854279995,1.7658642232403166,1.0995418575593503,1,llm_experiments_data/arrays/dbpedia_14_3_pure_logits_greedy_50_calib_every_step_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_unique_5_baseline,5,5,0.04327896982431412,,,,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_unique_5_baseline_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_50_baseline,50,23,0.035624053329229355,,,,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_50_baseline_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_50_temp_baseline,50,23,0.03553442284464836,0.9612244897959183,,,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_50_temp_baseline_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.033915914595127106,1.6775510204081634,,,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_unique_5_post_calib,5,5,0.0329902246594429,1.8096459808413161,0.0,1,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_50_post_calib,50,23,0.034048233181238174,1.4511953352769682,0.0,1,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_50_post_calib_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_50_calib_once,17,15,0.031248891726136208,1.795052061640983,0.0,1,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_50_calib_once_2025-04-20.npz
dbpedia_14,4,convex_comb,greedy_50_calib_every_step,17,15,0.031248891726136208,1.795052061640983,0.0,1,llm_experiments_data/arrays/dbpedia_14_4_convex_comb_greedy_50_calib_every_step_2025-04-20.npz
