dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,23,0.4736723005771637,1.0163265306122449,,,0.09495067596435547,0.011210203170776367,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.4971521198749542,1.0714285714285714,,,0.09495067596435547,0.008894205093383789,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,23,0.5130634307861328,2.3090204081632653,,,0.09495067596435547,0.43192291259765625,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5255314707756042,2.1514285714285717,,,0.09495067596435547,0.04214286804199219,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_post_calib,5,5,0.4765148460865021,1.53076218242399,0.163265306122449,1,0.09495067596435547,3.1679775714874268,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,23,0.46654558181762695,1.4511953352769682,0.599750104123282,1,0.09495067596435547,15.813072681427002,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_baseline,5,5,0.5257154107093811,,,,0.09109854698181152,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,21,0.4848136305809021,,,,0.09109854698181152,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.4842931032180786,1.0163265306122449,,,0.09109854698181152,0.011308670043945312,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.4929020404815674,1.4020408163265308,,,0.09109854698181152,0.009442567825317383,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.5155365467071533,2.270448979591837,,,0.09109854698181152,0.4512662887573242,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.501103401184082,2.1624489795918365,,,0.09109854698181152,0.046274423599243164,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.4799715280532837,1.615826738858809,0.46314035818408994,1,0.09109854698181152,3.5040547847747803,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,21,0.47595056891441345,1.4077634319033736,0.6297376093294461,1,0.09109854698181152,15.944480419158936,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_baseline,5,5,0.5060391426086426,,,,0.08991527557373047,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,21,0.468384712934494,,,,0.08991527557373047,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.46870750188827515,1.0714285714285714,,,0.08991527557373047,0.009438276290893555,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5047886371612549,0.9612244897959183,,,0.08991527557373047,0.008962392807006836,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.5091643929481506,2.3090204081632653,,,0.08991527557373047,0.43940281867980957,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5478106737136841,2.0742857142857143,,,0.08991527557373047,0.04419851303100586,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_post_calib,5,5,0.4732873737812042,1.3414410662224074,0.0,1,0.08991527557373047,3.351055145263672,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,21,0.4618021249771118,1.474985422740525,0.5897542690545606,1,0.08991527557373047,16.132995128631592,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_baseline,5,5,0.17509685456752777,,,,0.2603609561920166,0.0,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_baseline,50,19,0.15818284451961517,,,,0.2603609561920166,0.0,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_baseline_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,19,0.1541571319103241,1.126530612244898,,,0.2603609561920166,0.02994251251220703,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1535082310438156,1.4571428571428573,,,0.2603609561920166,0.025913238525390625,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,19,0.1523907333612442,1.8131020408163265,,,0.2603609561920166,1.3693201541900635,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.15358680486679077,1.809795918367347,,,0.2603609561920166,0.1357424259185791,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_post_calib,5,5,0.14989764988422394,1.5609496043315287,0.7097042898792171,1,0.2603609561920166,12.008819580078125,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_post_calib_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_post_calib,50,19,0.1444517970085144,1.5184173261141192,0.614743856726364,1,0.2603609561920166,85.3570249080658,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_baseline,5,5,0.17259444296360016,,,,0.2740819454193115,0.0,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_baseline,50,20,0.1594323217868805,,,,0.2740819454193115,0.0,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_baseline_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.15537656843662262,1.126530612244898,,,0.2740819454193115,0.02831125259399414,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.16949819028377533,1.126530612244898,,,0.2740819454193115,0.028550386428833008,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.15261586010456085,1.800979591836735,,,0.2740819454193115,1.380401372909546,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.16625992953777313,1.6775510204081634,,,0.2740819454193115,0.16135501861572266,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_post_calib,5,5,0.15022991597652435,1.4813827571845066,0.21491045397750938,1,0.2740819454193115,11.518959999084473,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_post_calib_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_post_calib,50,20,0.14484946429729462,1.5060724698042485,0.614743856726364,1,0.2740819454193115,89.41082000732422,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_baseline,5,5,0.16527092456817627,,,,0.26853489875793457,0.0,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_baseline,50,20,0.15181797742843628,,,,0.26853489875793457,0.0,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_baseline_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.14883042871952057,1.1816326530612244,,,0.26853489875793457,0.029767274856567383,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.16307170689105988,1.126530612244898,,,0.26853489875793457,0.030585765838623047,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.15020950138568878,1.800979591836735,,,0.26853489875793457,1.4229536056518555,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.16358353197574615,1.6995918367346943,,,0.26853489875793457,0.14907145500183105,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_post_calib,5,5,0.14697350561618805,1.4937276134943775,0.19325281132861308,1,0.26853489875793457,11.678959131240845,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_post_calib_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_post_calib,50,20,0.14066891372203827,1.53076218242399,0.5597667638483965,1,0.26853489875793457,90.49988317489624,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,3,pure_logits,greedy_5_baseline,5,5,0.16164852678775787,,,,0.2751636505126953,0.0,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,3,pure_logits,greedy_50_baseline,50,20,0.14743173122406006,,,,0.2751636505126953,0.0,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_baseline_2025-09-21.npz
