dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,aurac,aorac
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_post_calib,5,5,0.144196331501007,1.4511953352769682,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9793302762578969,0.020669723742103074
stanfordnlp/sst2,1,convex_comb,greedy_50_post_calib,50,19,0.1323046386241912,1.1864556434818825,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9825047754818189,0.017495224518181085
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_once,8,8,0.1374329328536987,2.164598084131612,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9821391110972831,0.017860888902716865
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_every_step,11,10,0.1353324949741363,1.850379008746356,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9824660989435857,0.01753390105641428
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_baseline,5,5,0.1558631211519241,,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9786756673351912,0.02132433266480882
stanfordnlp/sst2,1,pure_logits,greedy_50_baseline,50,19,0.1328914612531662,,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9822985136406469,0.01770148635935309
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_baseline,50,19,0.1328022927045822,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9822985136406469,0.01770148635935309
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1468874514102935,1.2918367346938775,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9786756673351912,0.02132433266480882
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_post_calib,5,5,0.1409154534339904,1.73667638483965,0.4698042482299042,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9813767001643334,0.018623299835666574
stanfordnlp/sst2,1,pure_logits,greedy_50_post_calib,50,19,0.1320841014385223,1.4764348188254894,0.7663473552686381,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9828953303594389,0.01710466964056112
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_once,6,6,0.135220855474472,1.9450895460224904,4.131611828404831,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9814726194242703,0.01852738057572967
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_every_step,7,7,0.1364566832780838,1.9450895460224904,3.426905456059975,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9817962921825117,0.018203707817488257
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_baseline,5,5,0.1527063548564911,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9785099544343111,0.021490045565688898
stanfordnlp/sst2,2,convex_comb,greedy_50_baseline,50,24,0.1325282305479049,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9821120822757936,0.017887917724206392
stanfordnlp/sst2,2,convex_comb,greedy_50_temp_baseline,50,24,0.1324533820152282,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9821120822757936,0.017887917724206392
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1477029919624328,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9785099544343111,0.021490045565688898
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_post_calib,5,5,0.1444293558597564,1.373427738442316,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.978996248193204,0.021003751806796034
stanfordnlp/sst2,2,convex_comb,greedy_50_post_calib,50,24,0.1316963583230972,1.231686797167847,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.982397611249027,0.017602388750972975
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_once,7,7,0.1372168213129043,2.219475218658892,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9825781067850309,0.01742189321496912
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_every_step,13,11,0.134418785572052,1.7804581424406498,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9827380190795169,0.017261980920483144
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_baseline,5,5,0.1527063548564911,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9785099544343111,0.021490045565688898
stanfordnlp/sst2,2,pure_logits,greedy_50_baseline,50,24,0.1325282305479049,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9821120822757936,0.017887917724206392
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_baseline,50,24,0.1324533820152282,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9821120822757936,0.017887917724206392
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1477029919624328,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9785099544343111,0.021490045565688898
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_post_calib,5,5,0.1381254196166992,1.7255810079133695,0.2448979591836734,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9819876972254897,0.01801230277451027
stanfordnlp/sst2,2,pure_logits,greedy_50_post_calib,50,24,0.131059467792511,1.4868804664723034,0.793002915451895,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9828149244662429,0.017185075533757144
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_once,6,6,0.1320770978927612,1.9450895460224904,4.338192419825073,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9822106300257244,0.017789369974275604
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_every_step,7,7,0.1336489170789718,1.8747188671386923,3.718450645564349,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9821439805598502,0.017856019440149806
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_baseline,5,5,0.1540718078613281,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9790862219196111,0.020913778080388856
stanfordnlp/sst2,3,convex_comb,greedy_50_baseline,50,22,0.1327857226133346,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9817174313473856,0.01828256865261435
stanfordnlp/sst2,3,convex_comb,greedy_50_temp_baseline,50,22,0.1326279044151306,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9817174313473856,0.01828256865261435
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1486962437629699,1.1816326530612244,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9790891862879042,0.0209108137120958
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_post_calib,5,5,0.1452985852956771,1.3634319033735944,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9795741473641986,0.020425852635801434
stanfordnlp/sst2,3,convex_comb,greedy_50_post_calib,50,22,0.131754383444786,1.2114952103290295,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9819095927963043,0.018090407203695702
stanfordnlp/sst2,3,convex_comb,greedy_50_calib_once,7,7,0.1377948224544525,2.12701374427322,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9824989420847126,0.017501057915287443
stanfordnlp/sst2,3,convex_comb,greedy_50_calib_every_step,10,10,0.13555608689785,1.8747188671386923,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9821750768577588,0.017824923142241156
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_baseline,5,5,0.1540718078613281,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9790862219196111,0.020913778080388856
stanfordnlp/sst2,3,pure_logits,greedy_50_baseline,50,22,0.1327857226133346,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9817174313473856,0.01828256865261435
stanfordnlp/sst2,3,pure_logits,greedy_50_temp_baseline,50,22,0.1326279044151306,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9817174313473856,0.01828256865261435
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1486962437629699,1.1816326530612244,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9790891862879042,0.0209108137120958
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_post_calib,5,5,0.140080526471138,1.6843981674302375,0.2448979591836734,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9814214657626377,0.018578534237362332
stanfordnlp/sst2,3,pure_logits,greedy_50_post_calib,50,22,0.1313766837120056,1.4868804664723034,0.7863390254060808,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9823865702678166,0.017613429732183383
stanfordnlp/sst2,3,pure_logits,greedy_50_calib_once,6,6,0.1341247707605362,1.9057059558517289,4.398167430237401,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9816789606398929,0.018321039360107094
stanfordnlp/sst2,3,pure_logits,greedy_50_calib_every_step,8,8,0.135995864868164,1.8353352769679303,3.278633902540608,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9821288716441928,0.017871128355807175
stanfordnlp/sst2,4,convex_comb,greedy_unique_5_baseline,5,5,0.1454085558652877,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9805678539197138,0.019432146080286206
stanfordnlp/sst2,4,convex_comb,greedy_50_baseline,50,25,0.1255085915327072,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9831426948177576,0.016857305182242377
stanfordnlp/sst2,4,convex_comb,greedy_50_temp_baseline,50,25,0.1256994158029556,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9831426948177576,0.016857305182242377
stanfordnlp/sst2,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1435240507125854,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9805678539197138,0.019432146080286206
stanfordnlp/sst2,4,convex_comb,greedy_unique_5_post_calib,5,5,0.1415538489818573,1.3414410662224074,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9807836595992199,0.01921634040078013
stanfordnlp/sst2,4,convex_comb,greedy_50_post_calib,50,25,0.1257508695125579,1.1961016243231986,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9833149659779322,0.01668503402206778
stanfordnlp/sst2,4,convex_comb,greedy_50_calib_once,8,8,0.1297607421875,2.274352353186172,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9831328214146579,0.016867178585342146
stanfordnlp/sst2,4,convex_comb,greedy_50_calib_every_step,13,13,0.1282705962657928,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9830359953367072,0.016964004663292842
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_baseline,5,5,0.1454085558652877,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9805678539197138,0.019432146080286206
stanfordnlp/sst2,4,pure_logits,greedy_50_baseline,50,25,0.1255085915327072,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9831426948177576,0.016857305182242377
stanfordnlp/sst2,4,pure_logits,greedy_50_temp_baseline,50,25,0.1256994158029556,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9831426948177576,0.016857305182242377
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1435240507125854,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9805678539197138,0.019432146080286206
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_post_calib,5,5,0.1366551220417022,1.6707038733860893,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9822913850661973,0.017708614933802713
stanfordnlp/sst2,4,pure_logits,greedy_50_post_calib,50,25,0.1246960908174514,1.5611495210329032,0.6997084548104957,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.983787870435936,0.016212129564064037
stanfordnlp/sst2,4,pure_logits,greedy_50_calib_once,6,6,0.1293809413909912,1.9450895460224904,4.674718867138692,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9825326199374308,0.017467380062569204
stanfordnlp/sst2,4,pure_logits,greedy_50_calib_every_step,6,6,0.1293809413909912,1.9450895460224904,4.674718867138692,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9825326199374308,0.017467380062569204
SetFit/mnli,0,convex_comb,greedy_unique_5_baseline,5,5,0.4036952257156372,,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9414080768726736,0.05859192312732642
SetFit/mnli,0,convex_comb,greedy_50_baseline,50,22,0.3572167456150055,,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9505223229161166,0.0494776770838834
SetFit/mnli,0,convex_comb,greedy_50_temp_baseline,50,22,0.3572181761264801,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9505210086121116,0.04947899138788836
SetFit/mnli,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4025056362152099,1.126530612244898,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9414522961213397,0.05854770387866026
SetFit/mnli,0,convex_comb,greedy_unique_5_post_calib,5,5,0.385310024023056,1.573744273219492,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9447691548378611,0.05523084516213894
SetFit/mnli,0,convex_comb,greedy_50_post_calib,50,22,0.3532876968383789,1.53076218242399,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9534359709431579,0.04656402905684209
SetFit/mnli,0,convex_comb,greedy_50_calib_once,8,8,0.351329892873764,2.2012827988338195,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9545201742862239,0.04547982571377607
SetFit/mnli,0,convex_comb,greedy_50_calib_every_step,13,13,0.3499091267585754,1.976976259891712,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9543795499076299,0.045620450092370146
SetFit/mnli,0,pure_logits,greedy_unique_5_baseline,5,5,0.4036952257156372,,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9414080768726736,0.05859192312732642
SetFit/mnli,0,pure_logits,greedy_50_baseline,50,22,0.3572167456150055,,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9505223229161166,0.0494776770838834
SetFit/mnli,0,pure_logits,greedy_50_temp_baseline,50,22,0.3572181761264801,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9505210086121116,0.04947899138788836
SetFit/mnli,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4025056362152099,1.126530612244898,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9414522961213397,0.05854770387866026
SetFit/mnli,0,pure_logits,greedy_unique_5_post_calib,5,5,0.3654084801673889,1.8804664723032072,0.3631820074968763,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9507615043326256,0.04923849566737437
SetFit/mnli,0,pure_logits,greedy_50_post_calib,50,22,0.3462145328521728,1.868021657642649,0.5247813411078717,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9551841365097761,0.04481586349022393
SetFit/mnli,0,pure_logits,greedy_50_calib_once,6,6,0.357229620218277,2.255860058309038,1.5993336109954186,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9533196415771059,0.046680358422894086
SetFit/mnli,0,pure_logits,greedy_50_calib_every_step,11,11,0.3497959673404693,2.016359850062474,1.2594752186588922,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9543804199413902,0.04561958005860978
SetFit/mnli,1,convex_comb,greedy_unique_5_baseline,5,5,0.4077127277851105,,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9401661010666168,0.0598338989333832
SetFit/mnli,1,convex_comb,greedy_50_baseline,50,23,0.3608095347881317,,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_baseline_2025-04-24.npz,0.949788774108921,0.05021122589107896
SetFit/mnli,1,convex_comb,greedy_50_temp_baseline,50,23,0.3607345819473266,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9497892602088198,0.05021073979118018
SetFit/mnli,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.405987411737442,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9401905933981963,0.05980940660180367
SetFit/mnli,1,convex_comb,greedy_unique_5_post_calib,5,5,0.3886599838733673,1.543107038733861,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9434641954114692,0.0565358045885308
SetFit/mnli,1,convex_comb,greedy_50_post_calib,50,23,0.3563024401664734,1.5060724698042485,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.952845315107921,0.04715468489207897
SetFit/mnli,1,convex_comb,greedy_50_calib_once,8,8,0.354537159204483,2.200083298625573,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9536632418935753,0.04633675810642468
SetFit/mnli,1,convex_comb,greedy_50_calib_every_step,13,13,0.3526549041271209,1.9610329029571012,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9539284786241163,0.04607152137588366
SetFit/mnli,1,pure_logits,greedy_unique_5_baseline,5,5,0.4077127277851105,,,,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9401661010666168,0.0598338989333832
SetFit/mnli,1,pure_logits,greedy_50_baseline,50,23,0.3608095347881317,,,,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_50_baseline_2025-04-24.npz,0.949788774108921,0.05021122589107896
