dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc
stanfordnlp/sst2,0,pure_logits,greedy_50_temp_baseline,50,23,0.1363299340009689,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_0_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9960794578607566,1.6984038604305864,0.986961907990399
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1491606384515762,1.2918367346938775,,,llm_experiments_data/arrays/stanfordnlp_sst2_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9937936782064581,1.8656273199703044,0.9844613233018462
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_post_calib,5,5,0.1424516439437866,1.7397251145356103,0.4298209079550187,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_0_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9885496566989003,1.7693021529324424,0.9869480787135896
stanfordnlp/sst2,0,pure_logits,greedy_50_post_calib,50,23,0.1355261951684951,1.4764348188254894,0.7530195751770096,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_0_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.992191306592376,1.6107089829250185,0.9876377789720467
stanfordnlp/sst2,0,pure_logits,greedy_50_calib_once,6,6,0.1365929692983627,1.9450895460224904,4.09829237817576,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_0_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9927668021552672,1.7667037861915367,0.9873877693945741
stanfordnlp/sst2,0,pure_logits,greedy_50_calib_every_step,8,8,0.1370567381381988,1.8747188671386923,3.251978342357351,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_0_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9927668021552672,1.653210838901262,0.9873516596162382
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_baseline,5,5,0.1558631211519241,,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9984355207800187,1.8347253155159613,0.9847750406432124
stanfordnlp/sst2,1,convex_comb,greedy_50_baseline,50,19,0.1328914612531662,,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_baseline_2025-04-24.npz,0.995067237475685,1.6446733481811433,0.9877385526628583
stanfordnlp/sst2,1,convex_comb,greedy_50_temp_baseline,50,19,0.1328022927045822,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9946747716526181,1.6469933184855234,0.9877385526628583
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1468874514102935,1.2918367346938775,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9937936782064581,1.8697104677060135,0.984775023217349
stanfordnlp/sst2,1,convex_comb,greedy_unique_5_post_calib,5,5,0.144196331501007,1.4511953352769682,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9908993078017677,1.8542130660727543,0.9852970846565517
stanfordnlp/sst2,1,convex_comb,greedy_50_post_calib,50,19,0.1323046386241912,1.1864556434818825,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.992191306592376,1.6332590942835932,0.9879949568157484
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_once,8,8,0.1374329328536987,2.164598084131612,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9885496566989003,1.707312546399406,0.9882503154168392
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_every_step,11,10,0.1353324949741363,1.850379008746356,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9901752286196761,1.5982739420935412,0.9881606070724679
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_baseline,5,5,0.1558631211519241,,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9984355207800187,1.8347253155159613,0.9847750406432124
stanfordnlp/sst2,1,pure_logits,greedy_50_baseline,50,19,0.1328914612531662,,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_baseline_2025-04-24.npz,0.995067237475685,1.6446733481811433,0.9877385526628583
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_baseline,50,19,0.1328022927045822,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9946747716526181,1.6469933184855234,0.9877385526628583
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1468874514102935,1.2918367346938775,,,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9937936782064581,1.8697104677060135,0.984775023217349
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_post_calib,5,5,0.1409154534339904,1.73667638483965,0.4698042482299042,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9876386320173118,1.781365998515219,0.9870136018970211
stanfordnlp/sst2,1,pure_logits,greedy_50_post_calib,50,19,0.1320841014385223,1.4764348188254894,0.7663473552686381,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.992191306592376,1.65228285077951,0.988426717431227
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_once,6,6,0.135220855474472,1.9450895460224904,4.131611828404831,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9927668021552672,1.7668893838158872,0.9875829745551375
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_every_step,7,7,0.1364566832780838,1.9450895460224904,3.426905456059975,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_1_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.992191306592376,1.6894951744617668,0.9875860240812188
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_baseline,5,5,0.1527063548564911,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9984355207800187,1.8343541202672606,0.9854276418178386
stanfordnlp/sst2,2,convex_comb,greedy_50_baseline,50,24,0.1325282305479049,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_baseline_2025-04-24.npz,0.995067237475685,1.614142538975501,0.9877149011394204
stanfordnlp/sst2,2,convex_comb,greedy_50_temp_baseline,50,24,0.1324533820152282,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9946747716526181,1.6156273199703044,0.9877149011394204
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1477029919624328,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9946747716526181,1.8385300668151447,0.985427676619079
stanfordnlp/sst2,2,convex_comb,greedy_unique_5_post_calib,5,5,0.1444293558597564,1.373427738442316,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9927668021552672,1.8515219005196732,0.9857602546726929
stanfordnlp/sst2,2,convex_comb,greedy_50_post_calib,50,24,0.1316963583230972,1.231686797167847,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.992191306592376,1.6244432071269488,0.9880161232754593
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_once,7,7,0.1372168213129043,2.219475218658892,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9866551233980249,1.637713437268003,0.9883859386562711
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_every_step,13,11,0.134418785572052,1.7804581424406498,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9908993078017677,1.5825909428359317,0.9882105752060372
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_baseline,5,5,0.1527063548564911,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9984355207800187,1.8343541202672606,0.9854276418178386
stanfordnlp/sst2,2,pure_logits,greedy_50_baseline,50,24,0.1325282305479049,,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_baseline_2025-04-24.npz,0.995067237475685,1.614142538975501,0.9877149011394204
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_baseline,50,24,0.1324533820152282,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9946747716526181,1.6156273199703044,0.9877149011394204
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1477029919624328,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9946747716526181,1.8385300668151447,0.985427676619079
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_post_calib,5,5,0.1381254196166992,1.7255810079133695,0.2448979591836734,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9885496566989003,1.6931143281366,0.9874637405876566
stanfordnlp/sst2,2,pure_logits,greedy_50_post_calib,50,24,0.131059467792511,1.4868804664723034,0.793002915451895,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9915700228248736,1.5821269487750558,0.9884568635841491
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_once,6,6,0.1320770978927612,1.9450895460224904,4.338192419825073,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.992191306592376,1.7193763919821827,0.9880847339208525
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_every_step,7,7,0.1336489170789718,1.8747188671386923,3.718450645564349,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_2_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9932998840740801,1.7138084632516704,0.9878550283337779
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_baseline,5,5,0.1540718078613281,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9984355207800187,1.8398292501855977,0.9850722104009445
stanfordnlp/sst2,3,convex_comb,greedy_50_baseline,50,22,0.1327857226133346,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9963683992351303,1.6758537490720118,0.9873031060745889
stanfordnlp/sst2,3,convex_comb,greedy_50_temp_baseline,50,22,0.1326279044151306,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9960794578607566,1.6784521158129175,0.987303106074589
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1486962437629699,1.1816326530612244,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.995767527418137,1.8363956941351152,0.9850722626389967
stanfordnlp/sst2,3,convex_comb,greedy_unique_5_post_calib,5,5,0.1452985852956771,1.3634319033735944,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.992191306592376,1.8025241276911657,0.9854107303924469
stanfordnlp/sst2,3,convex_comb,greedy_50_post_calib,50,22,0.131754383444786,1.2114952103290295,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9937936782064581,1.6816072754268745,0.9875579929443805
stanfordnlp/sst2,3,convex_comb,greedy_50_calib_once,7,7,0.1377948224544525,2.12701374427322,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9876386320173118,1.634558277654046,0.9880421700383428
stanfordnlp/sst2,3,convex_comb,greedy_50_calib_every_step,10,10,0.13555608689785,1.8747188671386923,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9901752286196761,1.571362286562732,0.9877098489623781
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_baseline,5,5,0.1540718078613281,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9984355207800187,1.8398292501855977,0.9850722104009445
stanfordnlp/sst2,3,pure_logits,greedy_50_baseline,50,22,0.1327857226133346,,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9963683992351303,1.6758537490720118,0.9873031060745889
stanfordnlp/sst2,3,pure_logits,greedy_50_temp_baseline,50,22,0.1326279044151306,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9960794578607566,1.6784521158129175,0.987303106074589
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1486962437629699,1.1816326530612244,,,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.995767527418137,1.8363956941351152,0.9850722626389967
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_post_calib,5,5,0.140080526471138,1.6843981674302375,0.2448979591836734,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9876386320173118,1.606347438752784,0.9871164943391364
stanfordnlp/sst2,3,pure_logits,greedy_50_post_calib,50,22,0.1313766837120056,1.4868804664723034,0.7863390254060808,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9927668021552672,1.6513548626577579,0.9879998223906222
stanfordnlp/sst2,3,pure_logits,greedy_50_calib_once,6,6,0.1341247707605362,1.9057059558517289,4.398167430237401,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9927668021552672,1.7105605048255383,0.9874154352996897
stanfordnlp/sst2,3,pure_logits,greedy_50_calib_every_step,8,8,0.135995864868164,1.8353352769679303,3.278633902540608,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_3_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9932998840740801,1.6416109873793616,0.9875266849383764
stanfordnlp/sst2,4,convex_comb,greedy_unique_5_baseline,5,5,0.1454085558652877,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9971136166070437,1.700909428359317,0.9865553129589325
stanfordnlp/sst2,4,convex_comb,greedy_50_baseline,50,25,0.1255085915327072,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_baseline_2025-04-24.npz,0.995067237475685,1.6553452115812917,0.9893303485588644
stanfordnlp/sst2,4,convex_comb,greedy_50_temp_baseline,50,25,0.1256994158029556,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9946747716526181,1.65673719376392,0.989330365975661
stanfordnlp/sst2,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1435240507125854,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9915700228248736,1.733574610244989,0.9865553303757288
stanfordnlp/sst2,4,convex_comb,greedy_unique_5_post_calib,5,5,0.1415538489818573,1.3414410662224074,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9893935394612752,1.7457312546399406,0.9867932438156438
stanfordnlp/sst2,4,convex_comb,greedy_50_post_calib,50,25,0.1257508695125579,1.1961016243231986,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.992191306592376,1.6608203414996288,0.9895046906916279
stanfordnlp/sst2,4,convex_comb,greedy_50_calib_once,8,8,0.1297607421875,2.274352353186172,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9855933637950631,1.664996288047513,0.9896988531387855
stanfordnlp/sst2,4,convex_comb,greedy_50_calib_every_step,13,13,0.1282705962657928,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9908993078017677,1.6590571640682998,0.9893841664599873
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_baseline,5,5,0.1454085558652877,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9971136166070437,1.700909428359317,0.9865553129589325
stanfordnlp/sst2,4,pure_logits,greedy_50_baseline,50,25,0.1255085915327072,,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_baseline_2025-04-24.npz,0.995067237475685,1.6553452115812917,0.9893303485588644
stanfordnlp/sst2,4,pure_logits,greedy_50_temp_baseline,50,25,0.1256994158029556,1.0163265306122449,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9946747716526181,1.65673719376392,0.989330365975661
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1435240507125854,1.236734693877551,,,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9915700228248736,1.733574610244989,0.9865553303757288
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_post_calib,5,5,0.1366551220417022,1.6707038733860893,0.0,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9855933637950631,1.685040831477357,0.9883713100774978
stanfordnlp/sst2,4,pure_logits,greedy_50_post_calib,50,25,0.1246960908174514,1.5611495210329032,0.6997084548104957,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9893935394612752,1.5651447661469933,0.9899747177782299
stanfordnlp/sst2,4,pure_logits,greedy_50_calib_once,6,6,0.1293809413909912,1.9450895460224904,4.674718867138692,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9915700228248736,1.683184855233853,0.9888078272476724
stanfordnlp/sst2,4,pure_logits,greedy_50_calib_every_step,6,6,0.1293809413909912,1.9450895460224904,4.674718867138692,1.0,llm_experiments_data/arrays/stanfordnlp_sst2_4_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9915700228248736,1.683184855233853,0.9888078272476724
SetFit/mnli,0,convex_comb,greedy_unique_5_baseline,5,5,0.4036952257156372,,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9973263411627071,2.7999299731033056,0.9545495993589316
SetFit/mnli,0,convex_comb,greedy_50_baseline,50,22,0.3572167456150055,,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9866551233980249,2.885760667165343,0.9634245608377127
SetFit/mnli,0,convex_comb,greedy_50_temp_baseline,50,22,0.3572181761264801,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9855933637950631,2.8161475657695796,0.9634210370917474
SetFit/mnli,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4025056362152099,1.126530612244898,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9946747716526181,2.791972371206213,0.9545029675237071
SetFit/mnli,0,convex_comb,greedy_unique_5_post_calib,5,5,0.385310024023056,1.573744273219492,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9832096927272072,2.768863495297057,0.9575340768268386
SetFit/mnli,0,convex_comb,greedy_50_post_calib,50,22,0.3532876968383789,1.53076218242399,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9804316278758956,2.6328203332643674,0.965347858112608
SetFit/mnli,0,convex_comb,greedy_50_calib_once,8,8,0.351329892873764,2.2012827988338195,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9855933637950631,2.608485986663059,0.9663202441369445
SetFit/mnli,0,convex_comb,greedy_50_calib_every_step,13,13,0.3499091267585754,1.976976259891712,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9866551233980249,2.5321248388585618,0.9659291143386358
SetFit/mnli,0,pure_logits,greedy_unique_5_baseline,5,5,0.4036952257156372,,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9973263411627071,2.7999299731033056,0.9545495993589316
SetFit/mnli,0,pure_logits,greedy_50_baseline,50,22,0.3572167456150055,,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9866551233980249,2.885760667165343,0.9634245608377127
SetFit/mnli,0,pure_logits,greedy_50_temp_baseline,50,22,0.3572181761264801,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9855933637950631,2.8161475657695796,0.9634210370917474
SetFit/mnli,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4025056362152099,1.126530612244898,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9946747716526181,2.791972371206213,0.9545029675237071
SetFit/mnli,0,pure_logits,greedy_unique_5_post_calib,5,5,0.3654084801673889,1.8804664723032072,0.3631820074968763,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9844471273184587,2.709436124329572,0.9627107711057707
SetFit/mnli,0,pure_logits,greedy_50_post_calib,50,22,0.3462145328521728,1.868021657642649,0.5247813411078717,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9855933637950631,2.605796317221842,0.9668468299088603
SetFit/mnli,0,pure_logits,greedy_50_calib_once,6,6,0.357229620218277,2.255860058309038,1.5993336109954186,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9855933637950631,2.6944758327630387,0.9655372245596384
SetFit/mnli,0,pure_logits,greedy_50_calib_every_step,11,11,0.3497959673404693,2.016359850062474,1.2594752186588922,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9876386320173118,2.5890057772189774,0.9660193310894171
SetFit/mnli,1,convex_comb,greedy_unique_5_baseline,5,5,0.4077127277851105,,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9971136166070437,2.782614231375233,0.9536853345547325
SetFit/mnli,1,convex_comb,greedy_50_baseline,50,23,0.3608095347881317,,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9866551233980249,2.894259385991438,0.9627950238887065
SetFit/mnli,1,convex_comb,greedy_50_temp_baseline,50,23,0.3607345819473266,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9855933637950631,2.8258717552878263,0.9627915656176059
